city,hotel,rating,review,review_date,review_day,review_month,review_year
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,All there! тор hotel,"April 08, 2025",8,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Very nice hotel with very friendly staff. Nice room with a good view of the city. Everything was great except for the noise from other rooms. The walls between the rooms aren’t that thick, and you can hear everything next door, down to someone opening their suitcase.","April 07, 2025",7,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Good value for money, but It's a little too far from the mrt and good shops/restaurants and the free shuttle service is not frequent enough.

Rooms are nice but getting a bit old. Would be improved if they had a smart tv you could stream to.","April 06, 2025",6,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Felt like ibis with the name grand Mercure , will not recommend ,","April 04, 2025",4,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"far from MRT station.
Good selection of breakfast buffet.
Very friendly staff. Good service.","April 05, 2025",5,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Good,"April 03, 2025",3,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Location was a little not bit that city center, but was actually nice and quiet for stay over. Hotel also offer the free shuttle to mrt station or shopping centre which is helpful. All the staffs are nice too. Overall was a nice stay.","April 08, 2025",8,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Just an old hotel, maybe 5 stars in the 90's but not anymore. Also not sure why but majority of the hotel guests seems to be from India, instantly feels the India vibes","April 03, 2025",3,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Everything perfect, lovely bar and reztaurant. Staff extremely professional and friendly.","April 18, 2025",18,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"We were a bit disappointed by our stay. The tap didn't work properly, the bath plug didn't fit in the bath. The corner room was an unimpeded view of a building site. It all just felt very tired.","March 31, 2025",31,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The Grand Mercure Hotel is a fantastic and clean hotel with excellent amenities. It is located approximately 30 to 45 minutes from the airport. To reach the hotel efficiently, you can take the Airport Rail Link to Makkasan Station, then either take a cab or Grab for a quicker transfer or walk around 20 minutes to the hotel.

The hotel is a bit far from the hustle and bustle of the city, making it a quieter stay. However, there isn't much nearby, except for a 7-Eleven convenience store and a massage spa.

The entire stay was amazing, with excellent facilities including a swimming pool, sauna, and steam room, providing a truly relaxing experience.","April 04, 2025",4,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The Grand Mercure Hotel is a fantastic and clean hotel with excellent amenities. It is located approximately 30 to 45 minutes from the airport. To reach the hotel efficiently, you can take the Airport Rail Link to Makkasan Station, then either take a cab or Grab for a quicker transfer or walk around 20 minutes to the hotel.

The hotel is a bit far from the hustle and bustle of the city, making it a quieter stay. However, there isn't much nearby, except for a 7-Eleven convenience store and a massage spa.

The entire stay was amazing, with excellent facilities including a swimming pool, sauna, and steam room, providing a truly relaxing experience.","March 29, 2025",29,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Loved it. Everything is near and the staff is amazing,"April 18, 2025",18,April,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Worth for the money,"March 25, 2025",25,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Perfect stay and worth for money,"March 29, 2025",29,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Great staff, older but good facilities, clean.  To far to walk to the Sky Train and limited shuttle service only real complaint.","March 20, 2025",20,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Stayed here for my last day in Thailand. Got a very very good price. Room and building was very high quality and amazing staff. I was disappointed at quality of pizza ordered from room service but everything else was phenomenal,"March 20, 2025",20,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,The hotel needs some upgrading.,"March 20, 2025",20,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The hotel has everything that is important to me.  Free easy parking, Comfortable firm mattress, excellent water pressure in the shower, Easy to drive in and out of.  Clean easy to use AC.  There is a 7-11 just a 1 minute walk outside hotel should you need anything.  I will stay here again","March 24, 2025",24,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Our recent stay at Grand Mercure Atrium Bangkok was nothing short of amazing! For a 5-star accommodation, this hotel offers incredible value, making it a top choice for anyone visiting Bangkok.

Outstanding Dining Experience

One of the highlights of our stay was the on-site Benihana, where we enjoyed a fantastic teppanyaki dining experience. But what truly blew us away was the breakfast buffet—it was out of this world! The variety was impressive, and the ingredients tasted SO FRESH. Every morning felt like a gourmet feast, setting the perfect tone for the day.

Exceptional Service

From check-in to check-out, the staff was incredibly pleasant and accommodating. Throughout our 7-day stay, we were consistently greeted with warmth and professionalism, making us feel truly welcome.

Great Location & Nearby Conveniences

The hotel is in a great location, with easy access to Bangkok’s famous malls via Grab. Plus, there’s a 7-Eleven convenience store nearby, perfect for quick snacks and essentials. If you’re craving authentic Thai cuisine, there’s a great Thai restaurant just a few steps away, along with a Thai massage place where you can unwind after a long day.

Final Thoughts

Overall, Grand Mercure Atrium Bangkok exceeded our expectations in every way. From the fresh, delicious food to the exceptional service and convenient location, it’s truly a gem. Without a doubt, I will definitely stay here again on my next trip to Thailand! Highly recommended!","March 19, 2025",19,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"This hotel has seen better days. It's kind of falling apart. I couldn't sleep well during my first night there because the a/c fan was making loud squeaking noises. The drain in the bathroom is wide open. The carpets are stained. The caulking around the shower is coming off. But other than that, it was fine.  :)   The staff are wonderful.","March 20, 2025",20,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,value for money,"March 19, 2025",19,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,My first choice in Bangkok,"March 20, 2025",20,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Good experience,"March 17, 2025",17,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"stayed there with spouse and daughter. we all loved the hotel. the location, the view, the food, the stay, the staff all left a good impression and memory and made our stay very pleasurable","March 20, 2025",20,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Great gym, sauna, steam room, location, all good apart fro
breakfast, variety is not so good.","March 16, 2025",16,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Loved it’s antique classic style room with nice gym and pool,"March 16, 2025",16,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"I used this trip to participate in an event near the hotel. The room was spacious, clean, and comfortable to stay in. However, moving with luggage from the main station was a bit challenging. The slope from the road to the entrance was also a bit difficult. I used Grab, but there was heavy traffic on the main road, which took some time. If I have enough time, I might consider using it again.","March 20, 2025",20,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,The room is great but slightly run down,"March 16, 2025",16,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Overall good,"March 20, 2025",20,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Had quite a terrible experience with the hotel's housekeeping. First off did not replenish the toilet papers & tissues and also had to request for fresh towels for a night as they didn't provide new. 
Second off, after coming back to the room at late evening, received a letter stating I had broken a hotel's room glass even though I had not used them. Went down to meet the front desk and was shown a proof of the broken glass.  Front desk was kind enough to check and explain and told me he trusted me and cancel the charges.","March 16, 2025",16,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Clean, new, spacious, close to metro, very nice location, great value for price. Recommend","March 19, 2025",19,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,No king bed and other than that overall good,"March 16, 2025",16,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"The hotel is nice. The room furniture a little dated and slightly out of the main drag but the competitive price tag reflects that. All in all, our stay was satisfactory. The staff were very nice and the breakfast was better than expected!","March 19, 2025",19,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,The location is prime and the facilities are great and the staff are the most helpful and very sweet. Everything was in place and the room was super clean,"March 15, 2025",15,March,2025
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Hotel location provides great skyline views and has a small gym. Steam room. Sauna and smoking terrace. During our stay the lifts broke down a few times and the cards didn't work. Not ideal. Had to use bolt to get about as it's a bit far out. We booked this because the pool area looked nice however a lack of sunbeds and absolutely zero sunshine on that side of the building at anytime of the day meant the pool was of no use. Extremely cold pool aswell. Room was comfortable with good Aircon and views unreal. It wasn't cleaned once in 5 days though and we had to stop the made for fresh towels and toilet paper. This hotel is a 3 star at best. Absolutely not 5 star.,"March 20, 2025",20,March,2025
