city,hotel,rating,review
Mumbai,Trident Nariman Point,5 stars out of 5,"Hotel is right on Marine drive and pretty accessible. 30 mins to Bandra. Parking is limited and they neither provide nor recommend accommodation for your driver. In the end you will have your driver sleeping in your car which is parked outside the hotel, which means your driver might be tired the next day. I recommend they should have some guidance for safe parking & safe accommodation nearby.

Check in was quick, view from room nice, staff is very attentive and helpful, knowledgeable and polite, make you feel comfortable, handle special requests well. Great training there it seems.

Room had a comfortable bed, desk, chair and the amazing view. Fresh fruits complementary and the tab water is potable - that must cost a fortune! Room had a bathtub with shower which was nice. 

Our room was not cleaned properly, hair and peanuts of the previous tenants on the floor, no toothpaste in the bathroom, etc. Was a bit of a surprise...

The lifts suck. Not that this is a big issue but we were not the only guests who were not quick enough to enter or  who missed their stop as the lifts stopped randomly or who stood in the lobby while all lifts were on the top floors.

We had a stroller which means access to the breakfast room in the basement is via the service elevator. Good fun for us but I am sure tough for old people who can’t climb stairs, etc. Also to get to the Oberoi there are a lot of stairs and no other access.

Breakfast was good but I don’t understand why a seafront hotel would have two restaurants in the basement!?

Location good for a stroll. 

Nice place, recommended if you want to spoil yourself for a day or two."
Mumbai,Trident Nariman Point,5 stars out of 5,"Client Service, Location & Hotel Quality is really Excellant"
Mumbai,Trident Nariman Point,5 stars out of 5,"Trident was the first stop on a recent India trip.  It's a large business hotel but central to the main attractions in Mumbai.  Located on the sourthern end of Marine Drive, the principal museums and historic quarters are a quick taxi ride or a 15-30 minute walk away.  The fitness center is very well equipped and the pool has a great view of the Arabian sea.  Very well maintained with an obliging staff."
Mumbai,Trident Nariman Point,5 stars out of 5,"As usual the staff service was excellent
Room is very good
Toilet is just slightly small but very well designed so there is no problem as such
Good choice of resturants,shopping and old business disctrict nearby
Overall good in all aspects"
Mumbai,Trident Nariman Point,5 stars out of 5,"A really pleasant stay. This is a real 5 stars hotel with a fantastic service, clean room and great room service.
A cheaper alternative to the Taj hotel."
Mumbai,Trident Nariman Point,5 stars out of 5,We were upgraded to the oberoi which is next door and the same chain and had a very pleasant stay
Mumbai,Trident Nariman Point,5 stars out of 5,"We were there for our first year anniversary.  Hotel was nothing special like we were hoping for.  For any other occasion it would have been nice.  For the few extra dollars, we wish would have stay at the Oberoi which is right next door and much nicer.  Staff tried doing something nice knowing it was our anniversary and bring us a cake.  Unfortunately they thought doing so at 23:45 was a good time to do it."
Mumbai,Trident Nariman Point,5 stars out of 5,"Great hotel, it was very convenient and the staff were incredibly helpful and kind. The breakfast was delicious and the fitness centre had new equipment and was great. The only downside about this hotel is that they do not provide free wifi, and that the taxis that you order from it tend to be more expensive."
Mumbai,Trident Nariman Point,5 stars out of 5,"It was a wonderful stay as always. The hotel staff at reception was very polite understandable and very receptive. We enjoyed our stay at the hotel, would like to have room facing sea next time.
The floor towel in the bath room kept needs to be changed as the same was torn on all four sides."
Mumbai,Trident Nariman Point,5 stars out of 5,"Overall a great stay. The hotel and rooms are nice, restaurants are great. I had a small accident as one of the staff cleaners rang the bell and before I could tell anything he opened the door - and I was about to change. I complained about the accident and the supervisors were very apologetic, offered me flowers in the room and chocolates."
Mumbai,Trident Nariman Point,5 stars out of 5,"I enjoyed my stay at the Trident, would definitely recommend for business travellers"
Mumbai,Trident Nariman Point,5 stars out of 5,"I always stay at the Trident Hotel whenever I visit Mumbai, close to the main shopping district, clean comfortable room"
Mumbai,Trident Nariman Point,5 stars out of 5,Excellent stay with very friendly staff. highly recommended
Mumbai,Trident Nariman Point,5 stars out of 5,fine
Mumbai,Trident Nariman Point,5 stars out of 5,"nice pool,friendly workers in the hotel, the breakfast is good and many choices"
Mumbai,Trident Nariman Point,5 stars out of 5,"I have been staying at the Trident since 2005, and I have never once been disappointed about the service, rooms or the cuisine."
Mumbai,Trident Nariman Point,5 stars out of 5,"This is a really amazing hotel and our stay here was great! The concierge is incredibly helpful. Only two negatives - the price for Internet access is quite high but this seems to be common at hotels in Mumbai. Also we contacted the hotel to see if they provided transport from the airport and we were quoted 3526 rupees - considering a taxi costs 600 rupees, the hotel's price was very high. But we would stay here again"
Mumbai,Trident Nariman Point,5 stars out of 5,Neighbouring room was loud at 4am till we complained
Mumbai,Trident Nariman Point,5 stars out of 5,"We had booked Trident as we wanted a relaxing stay and enjoy amenities and good food.  Its closeness to sea, also gave us an opportunity to enjoy the sun set."
Mumbai,Trident Nariman Point,5 stars out of 5,Would recommend this hotel for a stay in Mumbai .Close to sightseeing activities.  Taxis are cheap but negotiate price before getting in.
Mumbai,Trident Nariman Point,5 stars out of 5,"too good love the place, people, weather and hotel is too good."
Mumbai,Trident Nariman Point,5 stars out of 5,We loved the Trident Nariman Point. It was luxurious without pretension and comfortable wihtout compromise. I would book here again in a heartbeat.
Mumbai,Trident Nariman Point,5 stars out of 5,"excellent stay at the Trident Mumbai, will definitely recommend"
Mumbai,Trident Nariman Point,5 stars out of 5,"i really enjoyed my stay at the Trident Hotel, Mumbai, its the only Hotel I would stay in Mumbai, very clean and neat, value for money"
Mumbai,Trident Nariman Point,5 stars out of 5,"Firstly we did not stay in the Trident. On arrival we were informed the hotel was full and so we'd been moved next door to the Oberoi. Which really was an upgrade. Oh my word. It was fabulous. We were treated like royalty and thoroughly enjoyed our stay. One of the best and most luxury hotel experiences I have ever had. It's not cheap, but definitely memorable and very very comfortable. We had booked without breakfast at the Trident and got breakfast included at the Oberoi. So all in all it was very much a good deal for us. We loved it."
Mumbai,Trident Nariman Point,5 stars out of 5,"The management was excellent.Our flight was in the evening,they generously allowed for a late afternoon check out.The service and friendliness of staff made our stay memorable."
Mumbai,Trident Nariman Point,5 stars out of 5,internet was very expensive - five star hotels should include free wifi
Mumbai,Trident Nariman Point,5 stars out of 5,"the problem that u must pay for the internet , the location and room condition are excellent , its very clean inside rooms, very large lobby and fast check out , i faced a problem that room was not ready inspite i arrived at 3 afternoon"
Mumbai,Trident Nariman Point,5 stars out of 5,"the staff at check in was not helpful or co operate , but others were great , the rooms very clean and houskeeping very excellent , location great"
Mumbai,Trident Nariman Point,5 stars out of 5,"Fantastic. The staff was wonderful, the food (breakfast + dinner) was great, the pool was amazing and the room spotless. We will stay again!"
Mumbai,Trident Nariman Point,5 stars out of 5,"This is a well located hotel in the Colaba area of Mumbai. Morning walks along the sea front are easy and relatively quite (for Mumbai). It is in the tourist part of Mumbai so close to Gateway of India and the shopping areas. After a day out in the chaos of Mumbai, it is a real pleasure to return to the peacefulness of this hotel. The rooms are very comfortable and well appointed. The restaurants serve great food. The staff are friendly and attentive. All round a great stay."
